15JE034784|SCHLUMBERGER|09058009601|0.00|14057638
14KC013801|ACTARIS|01353066701|0.00|
08060380|SCHLUMBERGER|06033719301|0.00|10013588
14KE047445|SCHLUMBERGER|11301004201|0.00|
10047051|ACTARIS|05291065200|0.00|13223529
10047051|ACTARIS|05291065201|0.00|13223529
10047051|ACTARIS|05291065202|0.00|13223529
82201907|UNKNOWN|03051025101|0.00|11091675
10050927|ACTARIS|06321826701|0.00|14241903
13XH071416|SCHLUMBERGER|03003007200|0.00|
13XH071416|SCHLUMBERGER|03003007201|0.00|
13XH071416|SCHLUMBERGER|03003007202|0.00|
13XH071416|SCHLUMBERGER|03003007203|0.00|
13XH071416|SCHLUMBERGER|03003007900|0.00|
13XH071416|SCHLUMBERGER|03003007901|0.00|
02015925|KENTMETERS|05291065200|0.00|10660103
02015925|KENTMETERS|05291065201|0.00|10660103
02015925|KENTMETERS|05291065202|0.00|10660103
11052684|SCHLUMBERGER|06354506101|0.00|13339519
15MA002361|ACTARIS|03003023401|0.00|14032166
07009496|SCHLUMBERGER|11204041401|0.00|10957145
04088404|SCHLUMBERGER|14111009401|0.00|10032376
10026283|SCHLUMBERGER|10311000701|0.00|
5195037|UNKNOWN|06548313101|100.00|
65483131013|UNKNOWN|06548313101|0.00|
81235925|UNKNOWN|06549309801|100.00|
8012480|UNKNOWN|06555703901|0.00|
65557039014|UNKNOWN|06555703901|100.00|
AC658973|UNKNOWN|06555712601|100.00|
97199904|UNKNOWN|06555717601|100.00|
93A748777|UNKNOWN|06555720101|100.00|
65557209011|UNKNOWN|06555720901|100.00|
65557210011|UNKNOWN|06555721001|100.00|
65557210012|UNKNOWN|06555721001|0.00|
00502585|SCHLUMBERGER|07008515901|0.00|13181959
00502585|SCHLUMBERGER|07008515902|0.00|13181959
00005843|KENTMETERS|15101032101|0.00|10023116
00004215|KENTMETERS|15101008501|0.00|10023728
02223234|SOCAMOUSSON|07023503301|0.00|10024453
00616709|KENTMETERS|02445002501|0.00|10023766
01015041|SOCAMOUSSON|06548311501|0.00|10023771
84078417|KENTMETERS|10202006000|0.00|10023014
96517248|KENTMETERS|10102003200|0.00|10022156
05860319|SOCAMOUSSON|10102090800|0.00|10026531
86052138|KENTMETERS|10102043000|0.00|10023804
02068462|SOCAMOUSSON|10102039200|0.00|10025842
95171580|KENTMETERS|10102090400|0.00|10023808
98813290|KENTMETERS|10102104401|0.00|10025870
00530000|KENTMETERS|11204027301|0.00|10025890
030111350|KENTMETERS|05193022600|0.00|10677337
10058635|ACTARIS|05291050600|0.00|
14KD138910|ACTARIS|10102041201|0.00|14143961
13BU000907|SCHLUMBERGER|11204011101|0.00|13699372
97030771C|KENTMETERS|08040401101|0.00|
97030771C|KENTMETERS|08040401104|0.00|
14JB021528|ACTARIS|11314000401|0.00|13883873
15JE111951|ACTARIS|13511002601|0.00|14096724
15JC051986|ACTARIS|06354415101|0.00|14108598
15XF035914|SCHLUMBERGER|15111003901|0.00|14057927
124010019012|UNKNOWN|12401001901|0.00|
9186569|UNKNOWN|12401003301|100.00|
124010034011|UNKNOWN|12401003401|100.00|
124040024014|UNKNOWN|12404002401|0.00|
124040048011|UNKNOWN|12404004801|100.00|
124040048021|UNKNOWN|12404004802|0.00|
124040048023|UNKNOWN|12404004802|0.00|
124040048024|UNKNOWN|12404004802|100.00|
124040057012|UNKNOWN|12404005701|100.00|
124040068011|UNKNOWN|12404006801|100.00|
3510706|UNKNOWN|12404006901|0.00|
124230009011|UNKNOWN|12423000901|100.00|
12480640011|UNKNOWN|01248064001|100.00|
12480645011|UNKNOWN|01248064501|100.00|
12480646011|UNKNOWN|01248064601|100.00|
12480647011|UNKNOWN|01248064701|100.00|
125010045012|UNKNOWN|12501004501|100.00|
125010045013|UNKNOWN|12501004501|100.00|
125010046011|UNKNOWN|12501004601|100.00|
125010049014|UNKNOWN|12501004901|100.00|
125010051011|UNKNOWN|12501005101|100.00|
125010051012|UNKNOWN|12501005101|100.00|
125010052011|UNKNOWN|12501005201|100.00|
125010052022|UNKNOWN|12501005202|100.00|
125010052031|UNKNOWN|12501005203|100.00|
125010054012|UNKNOWN|12501005401|0.00|
2521250|UNKNOWN|12501005701|0.00|
12571468|UNKNOWN|12501005701|0.00|
125010061013|UNKNOWN|12501006101|0.00|
15XF131030|SCHLUMBERGER|05294037100|0.00|14143965
14XF094638|SCHLUMBERGER|06354505901|0.00|13890646
15JC12868|ACTARIS|15203001101|0.00|
12JB011823|ACTARIS|15100045701|0.00|
14JU001156|ACTARIS|02117038201|0.00|13873871
97001647A|UNKNOWN|07023505701|0.00|10670495
13XK014063|SCHLUMBERGER|08065650701|0.00|13631221
05952190|SOCAMOUSSON|15100050701|0.00|10399338
14MA110421|ACTARIS|14111018101|0.00|13858451
14KE047444|ACTARIS|05192056900|0.00|13859346
89821314|KENTMETERS|05115004800|0.00|10965525
89821314|KENTMETERS|05115004901|0.00|10965525
89821314|KENTMETERS|05115004903|0.00|10965525
89821314|KENTMETERS|05115004907|0.00|10965525
89821314|KENTMETERS|05115004908|0.00|10965525
89821314|KENTMETERS|05115004909|0.00|10965525
6411028881|KENTMETERS|01345035101|0.00|10037913
05028719|KENTMETERS|09101002301|0.00|10002288
16JE029246|SCHLUMBERGER|15519000801|0.00|14190625
09261755A|SCHLUMBERGER|08072724301|0.00|
11124411|SCHLUMBERGER|10702003001|0.00|13366119
0901040A|SCHLUMBERGER|12501003101|0.00|10001103
13LU005930|UNKNOWN|10507000200|0.00|14200452
16JC023846|ACTARIS|06585609401|0.00|14205389
09QA01079|KENTMETERS|09025042403|0.00|10033186
09QA01079|KENTMETERS|09025042404|0.00|10033186
13KE131223|SCHLUMBERGER|14111020501|0.00|13789506
091218774|SCHLUMBERGER|05191061501|0.00|13189886
13KC001627|ACTARIS|03079027101|0.00|13634231
11M550355|KENTMETERS|06354436401|0.00|13808488
G1185612A|KENTMETERS|10102097301|0.00|10015656
11056624|ACTARIS|06354504401|0.00|13350720
00309757A|KENTMETERS|05090030901|0.00|10026657
03PC08804|UNKNOWN|12501006101|0.00|
125010061021|UNKNOWN|12501006102|100.00|
125010063011|UNKNOWN|12501006301|100.00|
125070007011|UNKNOWN|12507000701|100.00|
125090004011|UNKNOWN|12509000401|100.00|
125090014011|UNKNOWN|12509001401|100.00|
125090016012|UNKNOWN|12509001601|100.00|
125090019012|UNKNOWN|12509001901|0.00|
125090021012|UNKNOWN|12509002101|100.00|
125090021013|UNKNOWN|12509002101|100.00|
09175565|ACTARIS|03051017400|0.00|13310267
13KD024118|SCHLUMBERGER|10202000300|0.00|13609501
12LU012665|SCHLUMBERGER|14423003501|0.00|13609538
126050024011|UNKNOWN|12605002401|100.00|
132501540|UNKNOWN|12605002801|100.00|
126050033011|UNKNOWN|12605003301|100.00|
126060001014|UNKNOWN|12606000101|100.00|
04131785|SOCAMOUSSON|09025036501|0.00|10023854
00501523|SCHLUMBERGER|09025053201|0.00|10023879
96526295|KENTMETERS|09025054801|0.00|10022189
96526860|KENTMETERS|09025050801|0.00|10022209
05380372|NEPTUNE|05294037600|0.00|10024470
96531929|KENTMETERS|05194049400|0.00|10022293
96530832|KENTMETERS|05090001800|0.00|10022285
01901588|SOCAMOUSSON|05090029601|0.00|10024507
98813264|KENTMETERS|05090000500|0.00|10023058
15XI177679|SCHLUMBERGER|05291065202|0.00|14188456
07AC103039|SCHLUMBERGER|05291065200|0.00|14232154
07AC103039|SCHLUMBERGER|05291065201|0.00|14232154
07AC103039|SCHLUMBERGER|05291065202|0.00|14232154
11149064|ACTARIS|02405014001|0.00|14237025
12JB011847|ACTARIS|15100045701|0.00|
15KC070614|ACTARIS|05194039000|0.00|14037259
15JE098357|ACTARIS|07204000101|0.00|14112957
07098413|SCHLUMBERGER|06548313101|0.00|10025318
09175927|SCHLUMBERGER|10102034500|0.00|10010696
11XF146842|SCHLUMBERGER|05004004000|0.00|13441954
11XF146842|SCHLUMBERGER|05004004401|0.00|13441954
15JB032723|ACTARIS|06354430101|0.00|14138756
16JE029276|ACTARIS|05193068101|0.00|14191689
16KD021985|ACTARIS|05193024200|0.00|14191691
09210577|SCHLUMBERGER|05191009900|0.00|10033570
08QL00977A|KENTMETERS|06354437401|0.00|
04001527A|KENTMETERS|09058008901|0.00|10013621
11LU030849|SCHLUMBERGER|10102092600|0.00|14217996
6441068362|KENTMETERS|14111018702|0.00|10033263
09KE243865|SCHLUMBERGER|02163089601|0.00|13404397
13LU000497|SCHLUMBERGER|11114004201|0.00|13586987
15XF023224|SCHLUMBERGER|03800001500|0.00|13995850
02005722A|KENTMETERS|11315002101|0.00|13883685
11M806119|KENTMETERS|05291065200|0.00|13505671
11M806119|KENTMETERS|05291065201|0.00|13505671
11M806119|KENTMETERS|05291065202|0.00|13505671
11550496|KENTMETERS|10704000200|0.00|13372468
12KC061389|SCHLUMBERGER|02163038701|0.00|13527017
15BU059915|SCHLUMBERGER|09058051501|0.00|14109354
10030152|KENTMETERS|07210427601|0.00|13374552
11026752|UNKNOWN|11204034601|0.00|14092432
11098519|SCHLUMBERGER|03051007200|0.00|13368805
14KC059571|ACTARIS|15101015501|0.00|13967857
15KE054271|ACTARIS|09025992101|0.00|14069970
16BU012573|UNKNOWN|15100045101|0.00|
08355007|SCHLUMBERGER|05194066301|0.00|10480859
06000741|KENTMETERS|11114005001|0.00|10633821
10040259|SCHLUMBERGER|09025040901|0.00|13246192
08010886|SCHLUMBERGER|15100050501|0.00|10653308
14QF03545|KENTMETERS|09025016613|0.00|13950385
14QF03545|KENTMETERS|09025058501|0.00|13950385
14QF03545|KENTMETERS|09025059101|0.00|13950385
14BU025860|SCHLUMBERGER|10102037700|0.00|14067250
15BU072968|ACTARIS|14111026001|0.00|
14XF094642A|SCHLUMBERGER|02117031401|0.00|
97571325|KENTMETERS|10202007601|0.00|10744697
97571325|KENTMETERS|10202007602|0.00|10744697
15JE098378|ACTARIS|06585620003|0.00|14086977
05025222|SCHLUMBERGER|05193067201|0.00|10860325
13XH061163|SCHLUMBERGER|10502003401|0.00|13854318
14KE136873|ACTARIS|10102009600|0.00|13961845
15JX016508|SCHLUMBERGER|01345066001|0.00|14139571
14XH151857|SCHLUMBERGER|11204010804|0.00|13979958
15JB040656|ACTARIS|15100051501|0.00|14087816
16JE059137|SCHLUMBERGER|08065656201|0.00|
14BU064018|SCHLUMBERGER|01345062501|0.00|13902548
14BU064018|SCHLUMBERGER|01345066001|0.00|13902548
94033250|KENTMETERS|14111010701|0.00|10311892
00803264|KENTMETERS|05294042600|0.00|10022137
97571148|KENTMETERS|05294041300|0.00|10025215
97226649|KENTMETERS|05115021301|0.00|10023908
96211093|KENTMETERS|05115019300|0.00|10022141
98821145|KENTMETERS|03079026000|0.00|10022275
04077801|SOCAMOUSSON|03079003701|0.00|10024376
00812784|KENTMETERS|03051017700|0.00|10022161
85206804|KENTMETERS|03801000200|0.00|10024369
99209326|KENTMETERS|11114003101|0.00|10024422
04835397|PONTAMOUSSON|09025029401|0.00|10023099
96531432|KENTMETERS|15100041801|0.00|10025148
04985490|KENTMETERS|05293061300|0.00|10025777
126060001017|UNKNOWN|12606000101|100.00|
126150013011|UNKNOWN|12615001301|100.00|
126150027031|UNKNOWN|12615002703|100.00|
126150044012|UNKNOWN|12615004401|100.00|
10201916|UNKNOWN|12615004501|100.00|
126150049011|UNKNOWN|12615004901|100.00|
126150050012|UNKNOWN|12615005001|100.00|
126160006021|UNKNOWN|12616000602|100.00|
126160026011|UNKNOWN|12616002601|100.00|
10A0565195|UNKNOWN|12620000101|100.00|
126200002013|UNKNOWN|12620000201|100.00|
126320004011|UNKNOWN|12632000401|100.00|
126320005012|UNKNOWN|12632000501|100.00|
126320005013|UNKNOWN|12632000501|100.00|
126330001011|UNKNOWN|12633000101|100.00|
126350001011|UNKNOWN|12635000101|100.00|
126360008013|UNKNOWN|12636000801|0.00|
126360009012|UNKNOWN|12636000901|100.00|
126360011011|UNKNOWN|12636001101|100.00|
14BU084853|SCHLUMBERGER|11106001601|0.00|13938480
05993599A|SOCAMOUSSON|05193044700|0.00|14057251
15XF054231|SCHLUMBERGER|09025992401|0.00|14092748
15JE116435|ACTARIS|06354415301|0.00|14144887
84205526|KENTMETERS|01345008001|0.00|10032488
02157368|SCHLUMBERGER|03064006700|0.00|10665737
00684911|SOCAMOUSSON|03064023700|0.00|10665742
97540980|KENTMETERS|07207324901|0.00|10032371
01548097|SOCAMOUSSON|10602090400|0.00|10032460
99005484|KENTMETERS|11204039301|0.00|10662654
97350790|KENTMETERS|05293065300|0.00|10032415
01000174|SCHLUMBERGER|05293028300|0.00|10032425
01166932|SOCAMOUSSON|05090000800|0.00|10670331
02126253|KENTMETERS|11106000601|0.00|10032361
00526545|NEPTUNE|06354436901|0.00|10032396
09223540|SCHLUMBERGER|12404006701|0.00|10906680
11004917|ACTARIS|03051025101|0.00|13269619
11XI145804|SCHLUMBERGER|13331003701|0.00|13518368
13MA259175|ACTARIS|03003017600|0.00|13781251
15BU071867|SCHLUMBERGER|10203001300|0.00|14133350
21100001011|UNKNOWN|02110000101|100.00|
21100001051|UNKNOWN|02110000105|100.00|
21100001071|UNKNOWN|02110000107|100.00|
21100001072|UNKNOWN|02110000107|100.00|
21100001081|UNKNOWN|02110000108|100.00|
11105408A|SCHLUMBERGER|06308108601|0.00|
11105408A|SCHLUMBERGER|06308108602|0.00|
21170210011|UNKNOWN|02117021001|100.00|
21170210013|UNKNOWN|02117021001|0.00|
21170314012|UNKNOWN|02117031401|100.00|
21170314013|UNKNOWN|02117031401|0.00|
21170314014|UNKNOWN|02117031401|0.00|
21170314015|UNKNOWN|02117031401|0.00|
21170803011|UNKNOWN|02117080301|100.00|
10074748|ACTARIS|11106003101|0.00|13216750
12007478|ACTARIS|02117094301|0.00|13440507
12007478|ACTARIS|02117094302|0.00|13440507
10052349|ACTARIS|08079992101|0.00|13382242
16JE029238|SCHLUMBERGER|15100039401|0.00|14190413
15JC041897|ACTARIS|14423002201|0.00|14078038
15JE098310|ACTARIS|12423001001|0.00|14076515
08010643|SCHLUMBERGER|07023510201|0.00|10023026
11146835|SCHLUMBERGER|08081810301|0.00|13417371
13KC098867|ACTARIS|08079000301|0.00|13812310
13010001012|UNKNOWN|01301000101|100.00|
99009325|KENTMETERS|02419024901|0.00|13199448
12BU041351|ACTARIS|11301002101|0.00|13457040
12JB028215|SCHLUMBERGER|03003020500|0.00|
901083A|UNKNOWN|07207305201|0.00|10671208
14KD013789|ACTARIS|01345038001|0.00|13820636
15JE119731|SCHLUMBERGER|14111009802|0.00|14115369
15JE119731|SCHLUMBERGER|14111009803|0.00|14115369
15JE119731|SCHLUMBERGER|14111009806|0.00|14115369
15JE119731|SCHLUMBERGER|14111009807|0.00|14115369
15MA006476|ACTARIS|01345067801|0.00|14238965
15XI055461|SCHLUMBERGER|05194033800|0.00|14195732
13250112011|UNKNOWN|01325011201|100.00|
133110002011|UNKNOWN|13311000201|100.00|
133110008012|UNKNOWN|13311000801|100.00|
133110014012|UNKNOWN|13311001401|100.00|
133110014013|UNKNOWN|13311001401|100.00|
15458|UNKNOWN|13311001501|100.00|
133310001011|UNKNOWN|13331000101|100.00|
133310001014|UNKNOWN|13331000101|100.00|
133310013021|UNKNOWN|13331001302|100.00|
133310037011|UNKNOWN|13331003701|100.00|
133310042014|UNKNOWN|13331004201|100.00|
133310044012|UNKNOWN|13331004401|100.00|
133310049013|UNKNOWN|13331004901|100.00|
21170817015|UNKNOWN|02117081701|100.00|
02031388|PONTAMOUSSON|11204023801|0.00|10025153
05861723|SOCAMOUSSON|15100044001|0.00|10025266
91699830|KENTMETERS|06354413201|0.00|10025822
79053342|KENTMETERS|06354436701|0.00|10025177
99806507|KENTMETERS|06354411901|0.00|10025744
79162236|KENTMETERS|06354420101|0.00|10025191
97379100|KENTMETERS|11204019001|0.00|10026525
00817304|KENTMETERS|05090027600|0.00|10025848
00014693|KENTMETERS|03003020601|0.00|10026658
03165739|KENTMETERS|11204023901|0.00|10001485
05184936|KENTMETERS|11204040901|0.00|10009853
09029479|SCHLUMBERGER|03064009800|0.00|10502057
65856041013|UNKNOWN|06585604101|0.00|
65856041014|UNKNOWN|06585604101|0.00|
65856090012|UNKNOWN|06585609001|100.00|
77130347|UNKNOWN|06585614601|100.00|
05A146761|UNKNOWN|06585614601|0.00|
09A066014|UNKNOWN|06585614601|0.00|
13KD039981|SCHLUMBERGER|01222064501|0.00|13705395
10XF040936|SCHLUMBERGER|12501004501|0.00|13234229
09001611|SCHLUMBERGER|13311000801|0.00|
11014750|SCHLUMBERGER|13331000402|0.00|13287037
1006870|UNKNOWN|07207332901|0.00|
08060378|SCHLUMBERGER|15127010001|0.00|10023096
09018188|SCHLUMBERGER|09025993801|0.00|10122113
14BU049551|SCHLUMBERGER|13511000101|0.00|13880557
14JB057141|ACTARIS|10102041100|0.00|13995321
04078368|SOCAMOUSSON|05292070801|0.00|10089404
98302922|KENTMETERS|02110000301|0.00|10063820
03163602|SCHLUMBERGER|12404006601|0.00|10389553
03013141|SCHLUMBERGER|06548314401|0.00|10023788
11JB018446|ACTARIS|06354434801|0.00|13370425
12KC012334|ACTARIS|08040402601|0.00|13580637
09269500|SCHLUMBERGER|01345065901|0.00|
09029085|SCHLUMBERGER|06321828201|0.00|10033208
07066641|SCHLUMBERGER|02163090701|0.00|10967850
01179500|SOCAMOUSSON|11204039701|0.00|11001214
04400630|KENTMETERS|11111003701|0.00|10028813
08QL01001|KENTMETERS|10102037600|0.00|10665761
970002085A|KENTMETERS|11107003101|0.00|
03453456|SOCAMOUSSON|05115007600|0.00|10027489
12JB005674|ACTARIS|05115018100|0.00|13433260
12JB007607|SCHLUMBERGER|13331005201|0.00|13433579
12BU014256|SCHLUMBERGER|11204033401|0.00|13443968
12BU041438|SCHLUMBERGER|15203001601|0.00|13466922
15XF131041|SCHLUMBERGER|11301004601|0.00|14152754
12KE031576|ACTARIS|05920051501|0.00|13563590
09QK01613|KENTMETERS|05192014901|0.00|13778512
09QK01613|KENTMETERS|05192014902|0.00|13778512
15JC035999|ACTARIS|15202011201|0.00|14000668
94033250|KENTMETERS|14111010801|0.00|10311892
94033250|KENTMETERS|14111011001|0.00|10311892
16JC023837|ACTARIS|07207425501|0.00|14227223
16JC023837|ACTARIS|07207425502|0.00|14227223
10030153|KENTMETERS|08065650602|0.00|13194294
13KE058279|ACTARIS|03051025601|0.00|13725047
001011993.|KENTMETERS|01345062501|0.00|14236571
001011993.|KENTMETERS|01345066001|0.00|14236571
06712099|KENTMETERS|15202002502|0.00|10654053
07108062|SCHLUMBERGER|10102046600|0.00|10044995
04005442A|KENTMETERS|05193029800|0.00|10323484
2008002128|SMARTMETER|09058008201|0.00|10132404
58000029003|UNKNOWN|05800002900|100.00|
58000049002|UNKNOWN|05800004900|100.00|
58000057011|UNKNOWN|05800005701|100.00|
58000059011|UNKNOWN|05800005901|100.00|
01015546A|SCHLUMBERGER|15101004801|0.00|
11000523X|SCHLUMBERGER|11204027201|0.00|14237037
14MA003642|ACTARIS|02412000202|0.00|13893275
11XF071329A|SCHLUMBERGER|10102103901|0.00|
99184531|KENTMETERS|15202010501|0.00|10705538
98104271|KENTMETERS|10102105301|0.00|10384992
04113835|SOCAMOUSSON|10106001901|0.00|10373750
04141254|SOCAMOUSSON|11114005201|0.00|10378582
99010028|KENTMETERS|11204041601|0.00|10358191
01702442|PONTAMOUSSON|13331004901|0.00|10399629
01605665|PONTAMOUSSON|11204041801|0.00|10402193
03090417|SCHLUMBERGER|07008516201|0.00|10108757
04219123|KENTMETERS|15101042501|0.00|10027443
99-103583|UNKNOWN|06585614801|100.00|
4967858|UNKNOWN|06585619701|0.00|
1260193|UNKNOWN|06585621901|100.00|
2133355|UNKNOWN|06585621901|100.00|
2455692|UNKNOWN|06585621901|100.00|
5001220|UNKNOWN|06585621901|0.00|
21170817016|UNKNOWN|02117081701|100.00|
21170817017|UNKNOWN|02117081701|0.00|
21170820012|UNKNOWN|02117082001|100.00|
21170871011|UNKNOWN|02117087101|100.00|
21170897015|UNKNOWN|02117089701|100.00|
02A246031|UNKNOWN|02117091001|100.00|
21170913012|UNKNOWN|02117091301|100.00|
21170915014|UNKNOWN|02117091501|100.00|
21170915015|UNKNOWN|02117091501|100.00|
21170938011|UNKNOWN|02117093801|100.00|
21170939011|UNKNOWN|02117093901|100.00|
21170942011|UNKNOWN|02117094201|100.00|
21170943021|UNKNOWN|02117094302|100.00|
08QL00991|KENTMETERS|01345062501|0.00|10653187
08QL00991|KENTMETERS|01345066001|0.00|10653187
13KE058272|ACTARIS|05291063400|0.00|13704043
21280197012|UNKNOWN|02128019701|100.00|
21280197013|UNKNOWN|02128019701|100.00|
14KD030313|ACTARIS|05193028100|0.00|13961158
15JU003950|UNKNOWN|15219000501|0.00|14237027
15XI117673|SCHLUMBERGER|03801000401|0.00|14202915
15XH037912|SCHLUMBERGER|09025033601|0.00|14204356
21450009012|UNKNOWN|02145000901|0.00|
21450009013|UNKNOWN|02145000901|100.00|
21450009021|UNKNOWN|02145000902|100.00|
21450010011|UNKNOWN|02145001001|100.00|
21450877012|UNKNOWN|02145087701|100.00|
04801897|SCHLUMBERGER|08069002801|0.00|10504564
04221309|KENTMETERS|11204006001|0.00|10659207
21630002011|UNKNOWN|02163000201|100.00|
21630009011|UNKNOWN|02163000901|100.00|
21630011017|UNKNOWN|02163001101|100.00|
21630012011|UNKNOWN|02163001201|100.00|
21630013012|UNKNOWN|02163001301|100.00|
21630015011|UNKNOWN|02163001501|100.00|
133310051011|UNKNOWN|13331005101|100.00|
133310051012|UNKNOWN|13331005101|100.00|
133640002012|UNKNOWN|13364000201|100.00|
133640003011|UNKNOWN|13364000301|100.00|
133640011012|UNKNOWN|13364001101|100.00|
13KC108947|ACTARIS|03018000601|0.00|13755933
13KC108947|ACTARIS|03018000605|0.00|13755933
13JB046292|ACTARIS|11204017201|0.00|13755454
13440344014|UNKNOWN|01344034401|100.00|
13450172011|UNKNOWN|01345017201|100.00|
13450172012|UNKNOWN|01345017201|0.00|
13450172013|UNKNOWN|01345017201|0.00|
13450172014|UNKNOWN|01345017201|0.00|
13450172015|UNKNOWN|01345017201|0.00|
13450233012|UNKNOWN|01345023301|100.00|
13450233013|UNKNOWN|01345023301|100.00|
13450351013|UNKNOWN|01345035101|100.00|
13450418013|UNKNOWN|01345041801|0.00|
13450418014|UNKNOWN|01345041801|0.00|
13450418017|UNKNOWN|01345041801|0.00|
13450610012|UNKNOWN|01345061001|0.00|
13450625011|UNKNOWN|01345062501|100.00|
13450625012|UNKNOWN|01345062501|0.00|
13450625014|UNKNOWN|01345062501|0.00|
13450625015|UNKNOWN|01345062501|0.00|
13450656021|UNKNOWN|01345065602|100.00|
441044164101|UNKNOWN|01345065602|0.00|
13450659012|UNKNOWN|01345065901|0.00|
13450663012|UNKNOWN|01345066301|0.00|
13450663023|UNKNOWN|01345066302|0.00|
13450663031|UNKNOWN|01345066303|100.00|
13450667012|UNKNOWN|01345066701|100.00|
13450671011|UNKNOWN|01345067101|100.00|
13450676012|UNKNOWN|01345067601|100.00|
13450677011|UNKNOWN|01345067701|100.00|
06157889|SCHLUMBERGER|10102105501|0.00|10027401
07117819|SCHLUMBERGER|01345062501|0.00|10898383
12XH014103|SCHLUMBERGER|09025038201|0.00|13417455
12XH014103|SCHLUMBERGER|09025038202|0.00|13417455
12XH014103|SCHLUMBERGER|09025038203|0.00|13417455
12M114460|SCHLUMBERGER|02163001901|0.00|13545317
14KE014693|ACTARIS|05293070601|0.00|13804321
13JB051924|ACTARIS|05293023700|0.00|13777988
13JB056667|ACTARIS|05191007302|0.00|13804973
13JB056667|ACTARIS|05191007304|0.00|13804973
13JB056667|ACTARIS|05191007305|0.00|13804973
11043639A|SCHLUMBERGER|10102107401|0.00|
101020018001|UNKNOWN|10102001800|100.00|
101020019012|UNKNOWN|10102001901|100.00|
101020019013|UNKNOWN|10102001901|100.00|
101020023004|UNKNOWN|10102002300|100.00|
101020105004|UNKNOWN|10102010500|0.00|
101020209001|UNKNOWN|10102020900|100.00|
1010202690010|UNKNOWN|10102026900|100.00|
5680222|UNKNOWN|06585623101|0.00|
5680227|UNKNOWN|06585623101|0.00|
39766585|UNKNOWN|06585623201|0.00|
658562320111|UNKNOWN|06585623201|0.00|
90036930|UNKNOWN|06585623201|0.00|
41057968|UNKNOWN|06585623201|0.00|
1C0395|UNKNOWN|06585623201|100.00|
76533908|UNKNOWN|06585623201|0.00|
8000915|UNKNOWN|06585623201|0.00|
8000951|UNKNOWN|06585623201|0.00|
8000710|UNKNOWN|06585623201|0.00|
5040190|UNKNOWN|06585623201|0.00|
658562320210|UNKNOWN|06585623202|100.00|
65856232024|UNKNOWN|06585623202|100.00|
65856232025|UNKNOWN|06585623202|100.00|
65856232026|UNKNOWN|06585623202|100.00|
65856232027|UNKNOWN|06585623202|100.00|
65856232028|UNKNOWN|06585623202|100.00|
65856234011|UNKNOWN|06585623401|100.00|
85189958|UNKNOWN|06585624201|100.00|
9303347|UNKNOWN|06585624201|100.00|
65856255012|UNKNOWN|06585625501|100.00|
65856256012|UNKNOWN|06585625601|100.00|
65856257011|UNKNOWN|06585625701|0.00|
65856259011|UNKNOWN|06585625901|100.00|
97034657|KENTMETERS|14111010701|0.00|10311902
97034657|KENTMETERS|14111010801|0.00|10311902
97034657|KENTMETERS|14111011001|0.00|10311902
11KD019873|SCHLUMBERGER|01345062501|0.00|13941770
11KD019873|SCHLUMBERGER|01345066001|0.00|13941770
15JC006230|UNKNOWN|01248064001|0.00|
08073582|UNKNOWN|02445000101|0.00|10655929
08358855|SCHLUMBERGER|11204009501|0.00|10645626
97308264A|KENTMETERS|09025025701|0.00|10675346
12XF061951|SCHLUMBERGER|03003021701|0.00|13541457
13BU122595|SCHLUMBERGER|01345067301|0.00|13777297
12KE031587|ACTARIS|15100045701|0.00|
80262604012|UNKNOWN|08026260401|100.00|
97032068A|UNKNOWN|08040401101|0.00|10675487
97032068A|UNKNOWN|08040401104|0.00|10675487
V2375816A|KENTMETERS|10102100901|0.00|10657312
885293|UNKNOWN|08035350101|0.00|
80353501013|UNKNOWN|08035350101|0.00|
80353501014|UNKNOWN|08035350101|0.00|
04004335A|SCHLUMBERGER|03003015900|0.00|10022280
05034321|KENTMETERS|11204034701|0.00|10032479
06153641|SCHLUMBERGER|11106003301|0.00|10629521
02197476A|UNKNOWN|05115018300|0.00|10022935
11108717|SCHLUMBERGER|11204021301|0.00|13421034
11XI065198|SCHLUMBERGER|09025021001|0.00|13569398
11XI065198|SCHLUMBERGER|09025021004|0.00|13569398
11XI065198|SCHLUMBERGER|09025021018|0.00|13569398
11XI065198|SCHLUMBERGER|09025021020|0.00|13569398
80404011011|UNKNOWN|08040401101|100.00|
80404011012|UNKNOWN|08040401101|100.00|
80404011013|UNKNOWN|08040401101|100.00|
97030771C|UNKNOWN|08040401101|0.00|
80404011016|UNKNOWN|08040401101|0.00|
80404011017|UNKNOWN|08040401101|0.00|
80404011041|UNKNOWN|08040401104|100.00|
80404011042|UNKNOWN|08040401104|0.00|
97075100|UNKNOWN|08040404001|100.00|
99026866|UNKNOWN|08040404001|100.00|
99026861|UNKNOWN|08040404001|100.00|
97075146|UNKNOWN|08040404001|100.00|
80404040016|UNKNOWN|08040404001|100.00|
00424862|UNKNOWN|07210409201|0.00|10022222
15JX017096|SCHLUMBERGER|13331004801|0.00|14227598
12KC094774|ACTARIS|01353067201|0.00|13630391
03012851|SCHLUMBERGER|05291005900|0.00|10677396
03012851|SCHLUMBERGER|05291005901|0.00|10677396
03012851|SCHLUMBERGER|05293056300|0.00|10677396
59120024002|UNKNOWN|05912002400|100.00|
59120504016|UNKNOWN|05912050401|100.00|
