1STW-LUST-off-peak|01-SEP-16|31-AUG-17|1STW-LUST-off-peak|Active||Test|MPW
1STW-LUST-peak|01-MAY-16|30-APR-17|1STW-LUST-peak|Active||Test|MPW
1STW-RVW01-Zone1-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone2-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone3-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone4-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone5-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone6-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone7-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone8-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone1-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone2-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone3-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone4-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone5-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone6-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone7-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW01-Zone8-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone1-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone2-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone3-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone4-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone5-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone6-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone7-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone8-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone1-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone2-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone3-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone4-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone5-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone6-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone7-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW02-Zone8-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW03-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW03-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW04-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW04-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW05-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW05-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW06-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW06-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW07-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVW07-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone1-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone2-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVS01-Zone1-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone1-H1 |Active||Test|US
1STW-RVS01-Zone2-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone2-H1 |Active||Test|US
1STW-RVS01-Zone3-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone3-H1 |Active||Test|US
1STW-RVS01-Zone4-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone4-H1 |Active||Test|US
1STW-RVS01-Zone5-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone5-H1 |Active||Test|US
1STW-RVS01-Zone6-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone6-H1 |Active||Test|US
1STW-RVS01-Zone7-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone7-H1 |Active||Test|US
1STW-RVS01-Zone8-H1|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone8-H1 |Active||Test|US
1STW-RVS01-Zone1-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone1-H2 |Active||Test|US
1STW-RVS01-Zone2-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone2-H2 |Active||Test|US
1STW-RVS01-Zone3-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone3-H2 |Active||Test|US
1STW-RVS01-Zone4-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone4-H2 |Active||Test|US
1STW-RVS01-Zone5-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone5-H2 |Active||Test|US
1STW-RVS01-Zone6-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone6-H2 |Active||Test|US
1STW-RVS01-Zone7-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone7-H2 |Active||Test|US
1STW-RVS01-Zone8-H2|01-APR-16|31-MAR-17|1STW-RVS01: Unmeasured Sewerage NHH RV Zone8-H2 |Active||Test|US
1STW-RVS02-Zone1-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone1-H1 |Active||Test|US
1STW-RVS02-Zone2-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone2-H1 |Active||Test|US
1STW-RVS02-Zone3-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone3-H1 |Active||Test|US
1STW-RVS02-Zone4-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone4-H1 |Active||Test|US
1STW-RVS02-Zone5-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone5-H1 |Active||Test|US
1STW-RVS02-Zone6-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone6-H1 |Active||Test|US
1STW-RVS02-Zone7-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone7-H1 |Active||Test|US
1STW-RVS02-Zone8-H1|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone8-H1 |Active||Test|US
1STW-RVS02-Zone1-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone1-H2 |Active||Test|US
1STW-RVS02-Zone2-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone2-H2 |Active||Test|US
1STW-RVS02-Zone3-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone3-H2 |Active||Test|US
1STW-RVS02-Zone4-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone4-H2 |Active||Test|US
1STW-RVS02-Zone5-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone5-H2 |Active||Test|US
1STW-RVS02-Zone6-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone6-H2 |Active||Test|US
1STW-RVS02-Zone7-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone7-H2 |Active||Test|US
1STW-RVWV1-Zone3-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone4-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone5-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone6-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone7-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone8-H1|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone1-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone2-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone3-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone4-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone5-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone6-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone7-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-RVWV1-Zone8-H2|01-APR-16|31-MAR-17|Yes|Active||Test|UW
1STW-UW001|01-APR-16|31-MAR-17|1STW-UW001|Active||Test|UW
1STW-UW002|01-APR-16|31-MAR-17|1STW-UW002|Active||Test|UW
1STW-UW004|01-APR-16|31-MAR-17|1STW-UW004|Active||Test|UW
1STW-UW008|01-APR-16|31-MAR-17|1STW-UW008|Active||Test|UW
1STW-UW800|01-APR-16|31-MAR-17|1STW-UW800|Active||Test|UW
1STW-UW801|01-APR-16|31-MAR-17|1STW-UW801|Active||Test|UW
1STW-RVS02-Zone8-H2|01-APR-16|31-MAR-17|1STW-RVS02: Unmeasured Sewerage NHH RV VoidSWD Zone8-H2 |Active||Test|US
1STW-RVU01-Zone1-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone1-H1 |Active||Test|US
1STW-RVU01-Zone2-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone2-H1 |Active||Test|US
1STW-RVU01-Zone3-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone3-H1 |Active||Test|US
1STW-RVU01-Zone4-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone4-H1 |Active||Test|US
1STW-RVU01-Zone5-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone5-H1 |Active||Test|US
1STW-RVU01-Zone6-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone6-H1 |Active||Test|US
1STW-RVU01-Zone7-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone7-H1 |Active||Test|US
1STW-RVU01-Zone8-H1|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone8-H1 |Active||Test|US
1STW-RVU01-Zone1-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone1-H2 |Active||Test|US
1STW-RVU01-Zone2-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone2-H2 |Active||Test|US
1STW-RVU01-Zone3-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone3-H2 |Active||Test|US
1STW-RVU01-Zone4-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone4-H2 |Active||Test|US
1STW-RVU01-Zone5-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone5-H2 |Active||Test|US
1STW-RVU01-Zone6-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone6-H2 |Active||Test|US
1STW-RVU01-Zone7-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone7-H2 |Active||Test|US
1STW-RVU01-Zone8-H2|01-APR-16|31-MAR-17|1STW-RVU01: Unmeasured Used Water NHH RV Zone8-H2 |Active||Test|US
1STW-US001|01-APR-16|31-MAR-17|Unmeasured Sewerage NHH - Zone 1|Active||Test|US
1STW-US002|01-APR-16|31-MAR-17|Unmeasured Sewerage NHH - Zone 2|Active||Test|US
1STW-US005|01-APR-16|31-MAR-17|Unmeasured Sewerage NHH - Zone 5|Active||Test|US
1STW-US007|01-APR-16|31-MAR-17|Unmeasured Sewerage NHH - Zone 7|Active||Test|US
1STW-US008|01-APR-16|31-MAR-17|Unmeasured Sewerage NHH - Zone 8|Active||Test|US
1NWE-RVS01|01-APR-16|31-MAR-17|1NWE-RVS01: North West Unmeas Sewerage NHH RV|Active||Test|US
1THA-RVS01|01-APR-16|31-MAR-17|1THA-RVS01: Thames Unmeas Sewerage NHH RV+StdChg|Active||Test|US
1THA-RVS02|01-APR-16|31-MAR-17|1THA-RVS02: Thames Unmeas Sewerage NHH RVNoStdChg|Active||Test|US
1WEL-RVS01|01-APR-16|31-MAR-17|1WEL-RVS01: Welsh Unmeas Sewerage NHH RV|Active||Test|US
1YOR-RVS01|01-APR-16|31-MAR-17|1YOR-RVS01: Yorkshire Unmeas Sewerage RV |Active||Test|US
1NWE-RVN01|01-APR-16|31-MAR-17|1NWE-RVN01: North West Unmeasured Sewrge NHH Cumulo|Active||Test|US
1THA-RVN01|01-APR-16|31-MAR-17|1THA-RVN01: Thames Unmeas Sewerage NHH RV Cumulo |Active||Test|US
1WEL-RVN01|01-APR-16|31-MAR-17|1WEL-RVN01: Welsh Unmeasured Sewerage RV Cumulo|Active||Test|US
1YOR-RVN01|01-APR-16|31-MAR-17|1YOR-RVN01: Yorkshire Unmeasured Sewerage NHH Cumulo|Active||Test|US
1YOR-RVU01|01-APR-16|31-MAR-17|1YOR-RVU01: Yorkshire Unmeas Used Water RV|Active||Test|US
1NWE-RVD01|01-APR-16|31-MAR-17|1NWE-RVD01: North West Unmeas Drainage RV|Active||Test|US
1NWE-RVD02|01-APR-16|31-MAR-17|1NWE-RVD02: North West Unmeas Drainage RV|Active||Test|US
1WEL-RVD01|01-APR-16|31-MAR-17|1WEL-RVD01: Welsh Unmeasured Drainage |Active||Test|US
1STW-FS001|01-APR-16|31-MAR-17|1STW-FS002: Unmeasured Sewerage NHH Assess Vol|Active||Test|AS
1STW-FS002|01-APR-16|31-MAR-17|1STW-FS001: Unmeasured Sewerage NHH Fixed Vol.|Active||Test|AS
1ANG-FS001|01-APR-16|31-MAR-17|1ANG-FS001: Anglian Unmeasured Sewerage NHH Fixd Vol|Active||Test|AS
1ANG-FS002|01-APR-16|31-MAR-17|1ANG-FS002: Anglian Unmeasured Sewrge NHH Assess Vol|Active||Test|AS
1THA-FS001|01-APR-16|31-MAR-17|1THA-FS001: Thames Unmeas Sewerage NHH Fixed Volume |Active||Test|AS
1WEL-FS001|01-APR-16|31-MAR-17|1WEL-FS001: Welsh Unmeasured Sewerage NHH Fixed Vol |Active||Test|AS
1YOR-FS001|01-APR-16|31-MAR-17|1YOR-FS001: Yorkshire Unmeas Sewerage NHH Fixed Vol |Active||Test|AS
1YOR-US001|01-APR-16|31-MAR-17|1YOR-US001: Yorkshire Unmeasured Sewerage NHH |Active||Test|AS
1YOR-RVD01|01-APR-16|31-MAR-17|1YOR-RVD01: Yorkshire Unmeas Drainage RV|Active||Test|US
1STW-FW002|01-APR-16|31-MAR-17|1STW-MDC01: Measured Drainage - Band 01 Com. |Active||Test|AW
1STW-AWC01|01-APR-16|31-MAR-17|1STW-MDC02: Measured Drainage - Band 02 Com. |Active||Test|AW
1STW-FW001|01-APR-16|31-MAR-17|1STW-MDC03: Measured Drainage - Band 03 Com. |Active||Test|AW
1STW-AWC03|01-APR-16|31-MAR-17|1STW-MDC04: Measured Drainage - Band 04 Com. |Active||Test|AW
1STW-MDC01|01-APR-16|31-MAR-17|1STW-MDC01: Measured Drainage - Band 01 Com. |Active||Test|SW
1STW-MDC02|01-APR-16|31-MAR-17|1STW-MDC02: Measured Drainage - Band 02 Com. |Active||Test|SW
1STW-MDC03|01-APR-16|31-MAR-17|1STW-MDC03: Measured Drainage - Band 03 Com. |Active||Test|SW
1STW-MDC04|01-APR-16|31-MAR-17|1STW-MDC04: Measured Drainage - Band 04 Com. |Active||Test|SW
1STW-MDC05|01-APR-16|31-MAR-17|1STW-MDC05: Measured Drainage - Band 05 Com. |Active||Test|SW
1STW-MDC06|01-APR-16|31-MAR-17|1STW-MDC06: Measured Drainage - Band 06 Com. |Active||Test|SW
1STW-MDC07|01-APR-16|31-MAR-17|1STW-MDC07: Measured Drainage - Band 07 Com. |Active||Test|SW
1STW-MDC08|01-APR-16|31-MAR-17|1STW-MDC08: Measured Drainage - Band 08 Com. |Active||Test|SW
1STW-MDC09|01-APR-16|31-MAR-17|1STW-MDC09: Measured Drainage - Band 09 Com. |Active||Test|SW
1STW-MDC10|01-APR-16|31-MAR-17|1STW-MDC10: Measured Drainage - Band 10 Com. |Active||Test|SW
1STW-MDC11|01-APR-16|31-MAR-17|1STW-MDC11: Measured Drainage - Band 11 Com. |Active||Test|SW
1STW-MDC12|01-APR-16|31-MAR-17|1STW-MDC12: Measured Drainage - Band 12 Com. |Active||Test|SW
1STW-MDC13|01-APR-16|31-MAR-17|1STW-MDC13: Measured Drainage - Band 13 Com. |Active||Test|SW
1STW-MDC14|01-APR-16|31-MAR-17|1STW-MDC14: Measured Drainage - Band 14 Com. |Active||Test|SW
1STW-MDC15|01-APR-16|31-MAR-17|1STW-MDC15: Measured Drainage - Band 15 Com. |Active||Test|SW
1STW-MDC16|01-APR-16|31-MAR-17|1STW-MDC16: Measured Drainage - Band 16 Com. |Active||Test|SW
1STW-MDC17|01-APR-16|31-MAR-17|1STW-MDC17: Measured Drainage - Band 17 Com. |Active||Test|SW
1STW-MDC18|01-APR-16|31-MAR-17|1STW-MDC18: Measured Drainage - Band 18 Com. |Active||Test|SW
1STW-MDC19|01-APR-16|31-MAR-17|1STW-MDC19: Measured Drainage - Band 19 Com. |Active||Test|SW
1STW-MDC20|01-APR-16|31-MAR-17|1STW-MDC20: Measured Drainage - Band 20 Com. |Active||Test|SW
1STW-MDC21|01-APR-16|31-MAR-17|1STW-MDC21: Measured Drainage - Band 21 Com. |Active||Test|SW
1STW-MDC22|01-APR-16|31-MAR-17|1STW-MDC22: Measured Drainage - Band 22 Com. |Active||Test|SW
1STWmMDC01|01-APR-16|31-MAR-17|1STWmMDC01: Measured Drainage - Band 01 Com. |Active||Test|SW
1STWmMDC02|01-APR-16|31-MAR-17|1STWmMDC02: Measured Drainage - Band 02 Com. |Active||Test|SW
1STWmMDC03|01-APR-16|31-MAR-17|1STWmMDC03: Measured Drainage - Band 03 Com. |Active||Test|SW
1STWmMDC04|01-APR-16|31-MAR-17|1STWmMDC04: Measured Drainage - Band 04 Com. |Active||Test|SW
1STWmMDC05|01-APR-16|31-MAR-17|1STWmMDC05: Measured Drainage - Band 05 Com. |Active||Test|SW
1STWmMDC06|01-APR-16|31-MAR-17|1STWmMDC06: Measured Drainage - Band 06 Com. |Active||Test|SW
1STWmMDC07|01-APR-16|31-MAR-17|1STWmMDC07: Measured Drainage - Band 07 Com. |Active||Test|SW
1STWmMDC08|01-APR-16|31-MAR-17|1STWmMDC08: Measured Drainage - Band 08 Com. |Active||Test|SW
1STWmMDC09|01-APR-16|31-MAR-17|1STWmMDC09: Measured Drainage - Band 09 Com. |Active||Test|SW
1STWmMDC10|01-APR-16|31-MAR-17|1STWmMDC10: Measured Drainage - Band 10 Com. |Active||Test|SW
1STWmMDC11|01-APR-16|31-MAR-17|1STWmMDC11: Measured Drainage - Band 11 Com. |Active||Test|SW
1STWmMDC12|01-APR-16|31-MAR-17|1STWmMDC12: Measured Drainage - Band 12 Com. |Active||Test|SW
1STWmMDC13|01-APR-16|31-MAR-17|1STWmMDC13: Measured Drainage - Band 13 Com. |Active||Test|SW
1STWmMDC14|01-APR-16|31-MAR-17|1STWmMDC14: Measured Drainage - Band 14 Com. |Active||Test|SW
1STWmMDC15|01-APR-16|31-MAR-17|1STWmMDC15: Measured Drainage - Band 15 Com. |Active||Test|SW
1STWmMDC16|01-APR-16|31-MAR-17|1STWmMDC16: Measured Drainage - Band 16 Com. |Active||Test|SW
1STWmMDC17|01-APR-16|31-MAR-17|1STWmMDC17: Measured Drainage - Band 17 Com. |Active||Test|SW
1STWmMDC18|01-APR-16|31-MAR-17|1STWmMDC18: Measured Drainage - Band 18 Com. |Active||Test|SW
1STWmMDC19|01-APR-16|31-MAR-17|1STWmMDC19: Measured Drainage - Band 19 Com. |Active||Test|SW
1STWmMDC21|01-APR-16|31-MAR-17|1STWmMDC21: Measured Drainage - Band 21 Com. |Active||Test|SW
1STWmMDC22|01-APR-16|31-MAR-17|1STWmMDC22: Measured Drainage - Band 22 Com. |Active||Test|SW
1STW-UD002|01-APR-16|31-MAR-17|1STW-UD002: Unmeasured Drainage - Zone 2 |Active||Test|SW
1STW-UD003|01-APR-16|31-MAR-17|1STW-UD003: Unmeasured Drainage - Zone 3 |Active||Test|SW
1STW-UD004|01-APR-16|31-MAR-17|1STW-UD004: Unmeasured Drainage - Zone 4 |Active||Test|SW
1STW-UD005|01-APR-16|31-MAR-17|1STW-UD005: Unmeasured Drainage - Zone 5 |Active||Test|SW
1STW-UD006|01-APR-16|31-MAR-17|1STW-UD006: Unmeasured Drainage - Zone 6 |Active||Test|SW
1STW-UD007|01-APR-16|31-MAR-17|1STW-UD007: Unmeasured Drainage - Zone 7 |Active||Test|SW
1STW-UD008|01-APR-16|31-MAR-17|1STW-UD008: Unmeasured Drainage - Zone 8 |Active||Test|SW
1STW-RVD01-Zone1-H1|01-APR-16|31-MAR-17|1STW-RVD01: Unmeasured Drainage NHH RV Zone1-H1|Active||Test|SW
1STW-RVD01-Zone2-H1|01-APR-16|31-MAR-17|1STW-RVD01: Unmeasured Drainage NHH RV Zone2- H1|Active||Test|SW
1STW-RVD01-Zone3-H1|01-APR-16|31-MAR-17|1STW-RVD01: Unmeasured Drainage NHH RV Zone3-H1|Active||Test|SW
1STW-RVD01-Zone4-H1|01-APR-16|31-MAR-17|1STW-RVD01: Unmeasured Drainage NHH RV Zone4-H1|Active||Test|SW
1STW-RVD01-Zone5-H1|01-APR-16|31-MAR-17|1STW-RVD01: Unmeasured Drainage NHH RV Zone5-H1|Active||Test|SW
